date,open,high,low,close,adj_close,volume
2021-11-30,185.51,187.14,183.51,185.31,185.54,1313654
2021-12-01,182.99,183.54,182.89,182.92,182.93,1832725
2021-12-02,182.75,182.79,182.45,182.68,182.35,2953230
2021-12-03,183.22,184.36,182.53,183.5,183.19,2019620
2021-12-06,183.56,183.96,183.49,183.85,183.99,4631526
2021-12-07,180.87,181.18,179.47,180.82,180.72,3928004
2021-12-08,182.57,183.69,182.49,183.51,183.59,3510520
2021-12-09,181.15,182.31,179.65,181.09,181.11,2670255
2021-12-10,183.09,183.41,182.48,182.86,182.83,4205006
2021-12-13,183.47,184.84,183.23,183.94,183.92,1972634
2021-12-14,185.54,186.07,183.84,185.1,184.94,1985359
2021-12-15,185.12,185.62,184.75,185.35,185.34,1060216
2021-12-16,183.3,184.29,183.04,183.28,183.18,1597987
2021-12-17,181.04,182.64,180.97,182.02,181.96,4626085
2021-12-20,181.06,182.28,180.84,181.57,181.51,2310929
2021-12-21,180.25,181.82,179.96,180.34,180.3,3495202
2021-12-22,179.74,180.67,179.24,179.74,179.9,3521880
2021-12-23,179.31,181.6,179.28,180.23,180.21,2635349
2021-12-24,178.74,179.52,178.43,179.13,179.32,3018039
2021-12-27,178.29,179.06,178.08,178.22,178.49,2519774
2021-12-28,178.87,179.28,177.75,178.78,178.93,1331642
2021-12-29,178.64,179.11,177.97,178.18,178.28,1406244
2021-12-30,179.09,180.61,178.9,179.52,179.57,4401633
2021-12-31,178.62,179.42,177.11,178.61,178.76,2362262
2022-01-03,180.27,180.83,179.85,180.21,180.23,4298703
2022-01-04,179.45,179.47,178.15,178.72,178.9,1404933
2022-01-05,179.44,179.53,178.83,179.3,179.41,2020602
2022-01-06,180.57,181.84,178.72,180.26,180.19,3092174
2022-01-07,179.87,181.02,178.57,179.95,180.11,4700561
2022-01-10,181.61,182.58,181.48,181.71,181.73,1769893
2022-01-11,182.07,182.46,182.01,182.03,182.01,1821644
2022-01-12,181.52,182.57,181.24,181.37,181.28,4516951
2022-01-13,180.57,180.9,180.23,180.6,180.63,3400396
2022-01-14,180.01,180.16,179.79,179.95,180.13,2833920
2022-01-17,180.06,181.79,179.47,180.2,180.37,3748655
2022-01-18,180.52,180.79,179.25,180.22,180.29,3023715
2022-01-19,180.5,180.53,180.39,180.68,180.79,1576304
2022-01-20,180.88,182.84,180.5,181.36,181.59,2298513
2022-01-21,178.0,178.69,177.08,177.98,177.95,2477167
2022-01-24,177.45,178.99,177.19,177.93,177.73,2199968
2022-01-25,178.37,178.97,178.18,178.27,178.5,2067877
2022-01-26,178.1,178.82,177.72,178.62,178.53,4852458
2022-01-27,177.56,177.68,176.53,177.16,177.04,3967301
2022-01-28,178.34,178.57,176.74,178.01,177.69,4941328
2022-01-31,176.75,177.69,176.12,177.01,177.11,1254531
2022-02-01,177.63,178.01,176.15,177.24,176.95,3689549
2022-02-02,177.95,178.15,176.92,177.8,177.66,4426845
2022-02-03,178.41,180.01,176.82,178.46,178.57,4930221
2022-02-04,180.45,182.53,180.16,180.76,180.89,3002131
2022-02-07,179.58,180.79,179.58,179.92,179.8,1698119
2022-02-08,180.0,180.94,179.6,180.06,180.03,1509365
2022-02-09,181.16,182.53,179.78,181.06,180.91,4363137
2022-02-10,179.62,180.8,178.63,179.42,179.32,2011684
2022-02-11,180.72,181.46,179.95,180.93,180.98,3976643
2022-02-14,181.48,182.73,180.7,181.95,181.86,3196169
2022-02-15,181.55,182.35,180.56,181.68,181.64,3095187
2022-02-16,181.65,183.71,179.77,181.97,181.7,4098999
2022-02-17,181.66,182.22,180.14,181.27,181.47,1252980
2022-02-18,182.44,182.59,182.42,182.36,182.45,3557794
2022-02-21,183.71,184.06,183.42,183.57,183.72,3772463
2022-02-22,181.97,183.21,181.48,182.35,182.59,3036991
2022-02-23,182.9,183.68,182.6,183.1,182.95,2210953
2022-02-24,181.39,182.04,178.86,180.74,180.68,4488987
2022-02-25,182.25,182.56,182.03,182.54,182.19,2123982
2022-02-28,182.89,185.0,182.66,183.6,184.17,4885155
2022-03-01,182.41,182.55,181.61,182.02,182.0,1784512
2022-03-02,180.92,182.81,180.8,181.38,181.56,4941269
2022-03-03,181.04,181.1,180.43,180.99,180.77,3648282
2022-03-04,179.7,180.57,178.5,179.8,179.98,1928220
2022-03-07,180.14,180.61,178.65,179.91,180.24,4360526
2022-03-08,180.35,182.03,180.1,181.21,181.2,3014665
2022-03-09,182.36,183.82,181.91,183.02,182.84,4641299
2022-03-10,183.46,184.65,182.87,183.75,183.73,2832981
2022-03-11,182.12,182.79,182.11,182.17,181.77,4767985
2022-03-14,182.92,184.63,182.37,183.05,183.04,1369199
2022-03-15,180.73,183.45,179.93,181.29,181.44,3581108
2022-03-16,180.66,180.72,179.1,180.31,180.3,1046408
2022-03-17,181.18,182.06,180.19,181.51,181.46,3729847
2022-03-18,183.0,184.4,181.65,183.1,183.2,2085106
2022-03-21,181.08,181.3,180.01,181.03,181.14,3207199
2022-03-22,180.68,180.8,179.63,180.32,180.02,2009424
2022-03-23,180.72,180.82,180.04,180.65,180.66,1846162
2022-03-24,181.65,181.95,180.37,181.49,181.93,1599911
2022-03-25,181.25,181.89,180.92,180.96,180.72,1601946
2022-03-28,180.44,180.82,179.98,180.33,180.32,4963058
2022-03-29,180.9,182.84,180.84,181.72,182.07,1850340
2022-03-30,179.27,179.42,179.01,179.28,179.48,2392097
2022-03-31,180.3,182.67,179.23,180.49,180.4,3974702
2022-04-01,180.42,180.78,179.83,179.86,179.89,3940976
2022-04-04,179.79,180.77,179.18,179.84,179.84,2386298
2022-04-05,179.57,179.73,179.24,179.5,179.36,3123657
2022-04-06,180.48,181.79,180.24,180.66,180.64,3185982
2022-04-07,179.79,180.74,179.69,180.1,180.05,4807261
2022-04-08,179.83,180.89,179.81,180.28,180.3,2132628
2022-04-11,181.58,182.02,180.83,181.61,181.48,4414804
2022-04-12,181.93,183.69,181.63,181.95,181.71,3967029
2022-04-13,181.83,182.2,181.83,181.69,181.68,3782753
2022-04-14,182.17,183.01,180.79,181.93,182.24,2196360
2022-04-15,181.27,181.96,180.81,181.46,181.48,4607137
2022-04-18,183.57,184.01,183.18,183.68,183.62,1029105
2022-04-19,183.12,183.96,181.84,183.06,183.2,4252811
2022-04-20,182.84,183.31,181.68,182.53,182.5,3127534
2022-04-21,183.66,183.71,182.39,183.19,183.53,3447188
2022-04-22,181.72,183.07,180.48,181.61,181.61,4855608
2022-04-25,180.84,182.78,179.49,181.19,181.32,1513875
2022-04-26,180.03,180.05,179.89,179.81,179.67,1019589
2022-04-27,180.18,180.8,179.76,180.42,180.51,1694961
2022-04-28,181.29,181.48,180.79,181.23,181.28,1382973
2022-04-29,183.72,185.03,182.8,183.84,183.83,4759468
2022-05-02,185.14,185.22,184.74,184.9,184.81,1433891
2022-05-03,185.35,185.54,184.54,184.87,184.75,1165438
2022-05-04,184.34,184.93,183.18,184.02,184.07,3494219
2022-05-05,183.35,183.45,181.89,182.83,182.95,4369384
2022-05-06,182.55,182.94,182.36,182.14,182.12,4808670
2022-05-09,180.66,181.17,180.09,180.6,180.65,3337537
2022-05-10,181.57,182.22,180.92,181.75,181.74,2744527
2022-05-11,180.69,181.3,180.57,180.96,180.98,1987647
2022-05-12,178.46,178.99,177.3,178.15,178.11,3876800
2022-05-13,179.56,180.92,178.88,179.8,179.8,4544451
2022-05-16,178.88,182.1,177.73,179.46,179.94,4807022
2022-05-17,178.9,179.29,178.41,178.9,178.95,3139123
2022-05-18,180.28,180.32,180.14,180.55,180.67,3577856
2022-05-19,180.17,181.85,179.1,180.57,180.65,1791091
2022-05-20,176.95,177.26,176.62,177.05,177.0,4412270
2022-05-23,177.09,177.57,176.64,177.0,177.23,4676258
2022-05-24,177.94,178.52,176.89,177.93,177.88,4043276
2022-05-25,179.94,182.59,179.16,180.22,180.41,2271089
2022-05-26,179.2,180.57,178.7,179.44,179.38,4025452
2022-05-27,178.79,179.53,178.67,179.11,178.94,4848233
2022-05-30,179.82,180.51,179.27,180.01,180.08,4800030
2022-05-31,177.83,178.57,176.41,177.74,177.54,2808851
2022-06-01,181.09,181.96,180.23,181.15,181.25,4324343
2022-06-02,180.07,180.73,179.87,180.18,179.97,1194886
2022-06-03,180.43,180.81,180.1,180.56,180.5,2284664
2022-06-06,180.55,182.63,180.41,181.0,180.74,1575463
2022-06-07,181.66,182.83,181.36,181.78,182.29,2562656
2022-06-08,181.99,182.77,181.06,181.95,181.65,2741211
2022-06-09,181.98,182.83,181.92,182.28,182.28,1538225
2022-06-10,182.4,182.8,181.7,181.94,182.14,4111723
2022-06-13,182.39,182.67,180.62,181.98,182.17,4296369
2022-06-14,182.07,182.12,178.14,180.93,181.09,4338747
2022-06-15,181.77,182.32,181.48,181.84,181.78,3371639
2022-06-16,181.84,183.18,180.42,182.29,182.54,4464747
2022-06-17,182.11,182.85,181.9,182.15,182.32,2095379
2022-06-20,181.73,181.84,181.42,181.59,181.63,3030943
2022-06-21,183.54,185.43,181.95,183.56,183.6,2506632
2022-06-22,183.04,183.15,182.64,182.92,182.87,4467809
2022-06-23,181.86,182.94,181.69,182.1,181.93,3174221
2022-06-24,182.26,182.3,181.42,181.71,181.94,2491139
2022-06-27,182.75,183.23,182.38,182.68,182.92,4045788
2022-06-28,180.79,181.03,180.33,180.7,180.54,3521724
2022-06-29,180.75,180.92,179.68,180.69,180.66,4161166
2022-06-30,182.41,183.01,181.3,182.68,182.65,1157438
2022-07-01,179.59,180.97,179.27,180.21,180.2,1865936
2022-07-04,183.44,183.8,181.89,182.89,182.9,3901074
2022-07-05,183.46,184.64,183.25,183.64,183.82,3771685
2022-07-06,185.02,185.98,184.83,185.25,185.11,2190024
2022-07-07,184.25,184.66,182.57,184.18,184.03,2008154
2022-07-08,184.23,184.95,182.66,183.91,184.14,4887792
2022-07-11,184.9,185.21,184.3,184.54,184.45,3425550
2022-07-12,186.1,186.45,185.27,185.84,185.61,2416100
2022-07-13,185.95,186.68,185.62,186.24,186.15,4706779
2022-07-14,185.96,186.89,185.78,186.35,186.29,3425137
2022-07-15,186.03,186.07,185.07,185.68,185.97,1480566
2022-07-18,185.4,186.09,184.81,185.57,185.74,4449219
2022-07-19,186.7,188.77,185.46,186.52,186.74,1565972
2022-07-20,186.64,188.76,186.59,187.35,187.51,1554999
2022-07-21,187.94,188.22,187.56,188.08,188.26,4946337
2022-07-22,184.68,186.71,184.57,185.15,185.03,2225618
2022-07-25,184.74,184.9,183.56,184.23,184.2,4301370
2022-07-26,185.43,185.46,184.49,184.75,184.57,1428580
2022-07-27,185.8,185.89,185.3,185.98,185.94,3800121
2022-07-28,184.93,185.92,182.62,184.35,184.47,4033475
2022-07-29,186.74,187.49,185.73,186.7,186.73,2435940
2022-08-01,187.61,187.9,186.78,187.55,187.8,4596466
2022-08-02,186.78,187.23,185.47,186.8,186.58,2604255
2022-08-03,186.5,186.6,186.34,186.45,186.54,1540076
2022-08-04,185.22,186.99,184.24,185.38,185.14,1575343
2022-08-05,184.07,185.55,182.0,183.91,183.93,2687051
2022-08-08,183.85,183.99,183.64,184.08,184.22,1468648
2022-08-09,184.89,184.95,184.32,184.69,184.65,4525943
2022-08-10,184.48,185.29,183.78,184.33,184.43,3052175
2022-08-11,186.08,186.92,185.69,185.92,185.74,2989645
2022-08-12,186.88,188.63,185.76,186.85,186.54,4800117
2022-08-15,187.18,187.34,187.05,187.36,187.47,1872894
2022-08-16,187.32,187.61,187.12,187.29,187.61,2766141
2022-08-17,187.32,188.81,187.21,187.66,187.47,2061952
2022-08-18,188.57,189.84,188.56,188.85,189.08,2201523
2022-08-19,188.56,189.71,187.47,188.6,188.6,1834038
2022-08-22,190.32,192.69,189.22,190.7,190.44,1864825
2022-08-23,191.38,191.76,191.09,191.35,191.14,2826911
2022-08-24,191.57,192.86,191.18,192.14,192.14,2373716
2022-08-25,191.44,191.85,190.63,191.61,191.54,1787715
2022-08-26,191.83,191.85,191.37,191.36,191.11,1080456
2022-08-29,190.9,191.47,190.73,191.1,190.77,1065783
2022-08-30,191.16,191.75,189.62,190.69,190.53,2931390
2022-08-31,190.51,192.07,188.82,190.42,190.45,4480050
2022-09-01,189.07,190.19,188.47,189.31,189.31,3029613
2022-09-02,189.38,191.12,188.86,189.75,189.65,1279509
2022-09-05,187.55,188.65,186.89,187.74,187.78,4117323
2022-09-06,188.97,191.24,187.95,189.52,189.72,2422975
2022-09-07,186.1,186.3,185.28,185.95,186.03,4294749
2022-09-08,186.6,189.71,186.14,187.35,187.33,1903261
2022-09-09,186.41,186.43,186.06,186.17,186.35,1688863
2022-09-12,186.33,187.45,184.16,185.69,185.51,1338531
2022-09-13,184.99,185.05,183.94,184.49,184.45,1079942
2022-09-14,187.34,187.39,186.32,187.41,187.37,2718864
2022-09-15,185.69,185.85,184.52,185.19,184.96,4817920
2022-09-16,184.75,185.41,183.75,184.4,184.32,4016491
2022-09-19,185.07,186.11,183.85,185.08,184.69,4478123
2022-09-20,182.83,184.51,181.72,183.0,183.35,2737317
2022-09-21,184.48,184.73,183.15,184.08,183.91,3352537
2022-09-22,184.08,184.81,183.54,184.42,184.72,2529946
2022-09-23,184.27,184.9,183.02,184.17,184.18,4200508
2022-09-26,181.3,182.59,180.87,181.48,181.58,4212140
2022-09-27,181.91,182.16,181.67,181.83,181.74,2288719
2022-09-28,181.58,181.86,181.31,181.48,181.52,2713261
2022-09-29,181.31,182.24,181.05,181.71,181.83,1946950
2022-09-30,180.6,181.59,179.77,180.59,180.71,1098975
2022-10-03,182.46,183.15,181.78,182.1,182.24,4275516
2022-10-04,181.62,182.06,180.98,181.54,181.47,4406936
2022-10-05,178.82,179.68,178.67,178.75,178.66,1984670
2022-10-06,178.25,178.89,177.56,178.67,178.38,2301775
2022-10-07,178.93,179.63,178.29,178.76,178.85,1847094
2022-10-10,181.89,182.52,181.32,181.88,182.07,2046527
2022-10-11,181.23,181.34,180.63,181.12,181.41,1080249
2022-10-12,180.34,180.35,179.48,180.0,180.05,3677965
2022-10-13,180.73,182.65,180.35,181.19,181.05,2976664
2022-10-14,181.58,183.06,181.03,181.97,181.67,3081565
2022-10-17,181.72,182.05,179.66,181.45,181.64,2820407
2022-10-18,182.05,182.78,181.44,182.24,181.92,1113094
2022-10-19,183.91,184.97,183.44,184.4,184.34,4464075
2022-10-20,186.3,187.26,185.77,186.23,186.19,4358786
2022-10-21,187.18,187.9,186.11,187.13,187.11,2010650
2022-10-24,185.17,186.99,185.05,185.77,185.77,4233325
2022-10-25,185.82,185.9,185.79,185.91,185.93,4619794
2022-10-26,183.26,183.91,182.94,183.64,183.2,3361386
2022-10-27,183.26,183.84,183.14,183.37,183.37,4041508
2022-10-28,182.84,185.29,182.46,183.45,183.04,2857462
2022-10-31,182.75,184.74,182.44,183.42,183.55,2627948
2022-11-01,182.62,182.63,182.56,182.24,182.14,1470459
2022-11-02,182.08,182.47,180.85,181.75,181.36,3875625
2022-11-03,183.24,184.6,182.92,183.56,183.41,1713926
2022-11-04,183.97,184.12,182.58,183.37,183.27,1453104
2022-11-07,182.72,183.38,182.41,183.05,183.27,2669967
2022-11-08,182.08,182.96,182.06,182.16,182.19,3262047
2022-11-09,182.83,182.91,180.94,182.2,182.26,1949511
2022-11-10,183.13,183.32,181.77,182.8,183.01,1890992
2022-11-11,183.41,184.24,182.3,183.59,183.57,4028797
2022-11-14,181.87,183.58,180.15,181.87,182.0,3109898
2022-11-15,181.42,181.66,181.38,181.67,181.8,3886931
2022-11-16,180.12,181.03,179.88,180.48,180.25,4024017
2022-11-17,179.9,180.13,178.7,179.6,179.86,1636260
2022-11-18,178.98,180.42,178.54,179.1,178.84,4411973
2022-11-21,179.62,180.32,179.07,179.38,179.55,2620959
2022-11-22,181.03,182.09,179.94,181.04,180.77,4056109
2022-11-23,179.97,180.03,179.83,179.83,179.94,3198635
2022-11-24,181.26,181.35,180.93,181.36,181.7,3523036
2022-11-25,181.43,182.2,181.18,181.75,181.72,1241411
2022-11-28,180.68,181.46,179.56,180.53,180.48,2693766
2022-11-29,181.64,183.0,180.38,181.44,181.55,1226218
2022-11-30,181.13,183.1,180.22,181.59,181.53,2328467
2022-12-01,181.49,181.53,181.13,181.18,181.51,4291809
2022-12-02,178.16,179.41,177.94,178.35,178.38,4648838
2022-12-05,178.85,179.91,178.71,178.96,178.9,4540000
2022-12-06,180.48,181.56,179.7,180.55,180.45,1950414
2022-12-07,181.28,182.33,180.84,181.72,181.55,4878131
2022-12-08,181.94,182.81,181.67,182.14,182.03,3773727
2022-12-09,182.94,182.96,181.33,182.32,182.25,4893973
2022-12-12,182.86,185.81,181.91,183.22,183.13,4071607
2022-12-13,184.08,184.72,183.14,184.09,183.97,2603239
2022-12-14,182.37,183.0,182.0,182.3,182.69,1927580
2022-12-15,181.89,182.87,180.77,181.87,181.68,4918040
2022-12-16,183.36,183.48,183.31,183.31,183.34,1903044
2022-12-19,183.83,184.25,182.86,183.81,183.92,2421261
2022-12-20,183.61,184.44,182.35,183.44,183.55,1166321
2022-12-21,182.92,183.97,182.28,183.04,183.03,1206690
2022-12-22,183.4,184.11,181.07,182.96,182.91,3087745
2022-12-23,184.2,185.32,183.14,184.64,184.72,3662104
2022-12-26,182.92,183.58,181.5,182.84,182.89,3051125
2022-12-27,180.97,181.49,180.76,181.06,181.01,3548653
2022-12-28,180.21,180.67,179.24,180.04,179.76,3025039
2022-12-29,178.63,178.97,177.91,178.4,178.32,1465802
2022-12-30,178.12,178.58,177.32,177.82,177.61,3660219
2023-01-02,178.33,181.37,177.67,179.01,178.89,3418608
2023-01-03,178.25,179.28,177.97,178.34,178.35,1179170
2023-01-04,179.13,180.57,177.82,179.31,179.37,1535702
2023-01-05,179.16,180.21,178.62,179.12,179.44,4313718
2023-01-06,179.2,180.17,179.01,179.73,179.63,2457668
2023-01-09,179.6,180.05,179.5,179.87,180.01,3876863
2023-01-10,179.51,180.27,178.49,179.43,179.48,4793954
2023-01-11,180.51,180.73,180.28,180.51,180.74,4873628
2023-01-12,180.43,182.38,178.71,180.4,180.5,3892782
2023-01-13,180.75,181.87,179.7,180.83,180.65,4763318
2023-01-16,180.45,181.99,180.4,181.16,180.85,3720964
2023-01-17,177.95,178.88,177.43,177.94,178.0,1168501
2023-01-18,179.49,180.73,178.65,179.32,179.22,4511042
2023-01-19,179.36,179.72,179.13,179.55,179.37,4344133
2023-01-20,178.18,179.99,177.49,178.62,178.39,3831213
2023-01-23,177.91,178.54,177.36,177.71,177.74,2264439
2023-01-24,178.94,179.06,178.24,178.6,178.87,1385537
2023-01-25,177.73,178.18,176.88,177.43,177.35,4524177
2023-01-26,179.23,179.48,178.57,178.95,179.06,1760669
2023-01-27,178.27,178.75,177.55,178.12,178.11,3355621
2023-01-30,180.12,180.83,180.06,180.29,180.05,3742199
2023-01-31,179.19,180.37,179.07,179.41,179.55,3691588
2023-02-01,179.56,179.97,179.25,179.45,179.25,1970413
2023-02-02,178.72,180.09,177.86,178.84,178.85,4590128
2023-02-03,179.0,179.47,177.74,178.77,178.71,4105472
2023-02-06,178.8,181.74,176.89,179.08,179.24,1632457
2023-02-07,177.55,178.27,176.98,177.83,177.64,1031528
2023-02-08,178.12,180.49,176.32,178.42,178.49,1503411
2023-02-09,177.72,179.12,175.7,177.2,177.05,1398169
2023-02-10,175.95,176.19,174.12,175.52,175.43,1650016
2023-02-13,176.65,176.95,176.45,176.8,176.16,3707674
2023-02-14,173.73,173.77,171.95,173.06,173.43,3282039
2023-02-15,174.58,176.32,172.24,174.08,174.18,2369841
2023-02-16,176.21,176.23,175.59,176.01,175.88,4840907
2023-02-17,176.39,177.6,176.19,176.73,176.53,2290497
2023-02-20,176.94,177.54,175.64,176.48,176.39,2332736
2023-02-21,176.18,176.59,175.31,175.74,175.86,1406464
2023-02-22,176.96,177.81,176.73,177.15,176.82,2693048
2023-02-23,177.42,178.33,176.53,177.38,177.35,3507644
2023-02-24,176.57,177.02,175.61,176.32,176.63,1620832
2023-02-27,176.81,177.83,176.56,177.05,176.85,4898837
2023-02-28,177.94,178.76,177.24,177.76,177.77,4294155
2023-03-01,177.96,179.24,177.56,178.17,178.56,4620966
2023-03-02,179.43,180.33,178.39,179.49,179.6,1998179
2023-03-03,179.36,180.78,178.71,179.54,179.56,2752212
2023-03-06,180.02,180.93,179.59,179.85,179.94,2893459
2023-03-07,180.36,180.49,179.29,179.95,179.88,4659683
2023-03-08,180.21,180.72,179.43,179.91,180.14,3642969
2023-03-09,180.24,181.41,179.55,180.45,180.38,3264238
2023-03-10,179.39,180.7,179.16,179.82,179.46,3741982
2023-03-13,181.15,182.02,179.56,180.58,180.51,4427968
2023-03-14,179.3,179.61,178.8,179.39,179.22,3717093
2023-03-15,177.94,178.17,177.46,177.64,177.59,3012813
2023-03-16,178.59,179.78,178.58,179.3,179.25,4673433
2023-03-17,179.15,181.09,179.08,179.76,179.98,2644845
2023-03-20,178.64,179.4,177.91,178.4,178.52,1595241
2023-03-21,178.89,179.56,177.98,178.58,178.63,4685510
2023-03-22,178.58,179.64,177.88,178.77,178.77,2946678
2023-03-23,180.01,180.57,179.16,179.84,179.64,3478135
2023-03-24,178.82,179.86,178.22,178.95,178.56,4552246
2023-03-27,177.1,177.86,175.58,177.17,177.19,2628533
2023-03-28,178.39,180.11,177.84,178.64,178.78,3002507
2023-03-29,175.77,176.24,174.09,175.38,175.36,1455486
2023-03-30,176.29,177.57,175.39,176.7,176.6,2368983
2023-03-31,176.95,177.46,175.94,176.84,176.92,4972434
2023-04-03,177.94,178.15,176.18,177.1,177.09,4002824
2023-04-04,178.17,178.23,177.73,178.15,178.45,4636578
2023-04-05,176.77,177.16,176.27,176.5,176.72,2470595
2023-04-06,175.47,177.37,174.94,176.21,176.38,3781676
2023-04-07,175.71,176.18,175.47,175.62,175.76,3135593
2023-04-10,174.68,176.65,173.48,175.53,175.31,2111903
2023-04-11,176.42,176.89,176.03,176.74,176.86,1362605
2023-04-12,177.62,178.23,177.25,177.54,177.61,3867781
2023-04-13,176.4,176.97,174.62,176.0,176.11,3196251
2023-04-14,176.25,176.65,175.27,176.21,176.29,4222653
2023-04-17,176.25,177.19,175.48,176.46,176.54,3410331
2023-04-18,178.2,178.6,176.77,177.95,178.43,3469159
2023-04-19,179.47,179.78,179.28,179.76,179.75,3372786
2023-04-20,177.29,178.08,176.63,177.31,177.47,3627484
2023-04-21,178.03,178.28,176.53,177.54,177.45,1813941
2023-04-24,176.37,176.68,175.17,176.0,176.14,1552132
2023-04-25,176.75,177.06,175.45,176.59,176.76,4994372
2023-04-26,176.06,176.38,174.07,175.58,175.64,2463396
2023-04-27,176.01,176.45,175.31,175.98,176.27,4566504
2023-04-28,177.66,178.5,177.17,177.93,177.78,4605052
2023-05-01,177.35,178.63,176.7,177.15,177.07,3229430
2023-05-02,176.51,176.59,175.83,176.37,176.41,2949595
2023-05-03,176.03,177.34,175.72,176.41,176.56,3437928
2023-05-04,179.99,180.33,179.39,180.24,180.27,4306350
2023-05-05,176.85,176.89,176.74,176.52,176.75,4722248
2023-05-08,177.55,179.39,176.35,178.08,177.96,4967388
2023-05-09,178.88,180.27,178.11,179.11,178.9,4401421
2023-05-10,178.17,178.31,177.17,177.98,178.04,2658789
2023-05-11,178.94,179.32,178.16,179.14,179.13,3921277
2023-05-12,178.54,179.9,177.69,178.82,178.92,1084533
2023-05-15,178.29,178.92,177.47,178.31,178.3,1362163
2023-05-16,179.8,180.38,178.88,179.74,179.68,3340967
2023-05-17,177.78,177.89,176.93,177.44,177.42,1087165
2023-05-18,179.11,179.29,177.79,178.73,178.73,2082913
2023-05-19,177.13,177.9,176.66,177.09,177.03,4162788
2023-05-22,177.74,179.4,176.91,178.01,177.97,3864048
2023-05-23,176.09,176.46,176.05,175.73,175.66,1960297
2023-05-24,176.63,177.33,175.55,176.59,176.74,3308365
2023-05-25,176.42,178.3,175.96,176.87,176.91,4836369
2023-05-26,176.77,177.95,176.05,176.86,177.26,4842848
2023-05-29,178.51,179.56,176.72,178.31,178.34,1468085
2023-05-30,176.48,176.58,174.93,175.71,175.61,1048993
2023-05-31,177.01,177.24,176.41,177.27,177.75,4634267
2023-06-01,176.57,176.97,175.21,176.23,176.31,1603747
2023-06-02,176.33,178.62,176.27,177.04,177.22,3608108
2023-06-05,176.78,178.54,176.01,176.92,177.02,1952303
2023-06-06,176.83,177.62,175.36,176.61,176.72,2492452
2023-06-07,177.71,178.62,177.46,178.21,178.3,3466902
2023-06-08,178.59,178.61,178.34,178.72,178.52,4084521
2023-06-09,178.99,179.24,177.28,178.67,178.74,2426320
2023-06-12,178.37,178.8,178.29,178.6,178.36,3610299
2023-06-13,178.37,178.38,177.54,178.02,177.99,1791754
2023-06-14,176.68,177.81,175.73,176.45,176.32,1754719
2023-06-15,177.71,178.73,177.2,177.84,177.9,4399118
2023-06-16,178.91,180.71,178.37,179.28,179.34,1170947
2023-06-19,180.05,180.59,178.08,179.78,179.87,2611302
2023-06-20,178.64,178.97,178.15,178.65,178.7,1176221
2023-06-21,179.39,180.56,179.09,180.0,179.89,4225097
2023-06-22,177.69,177.89,177.37,177.89,177.84,3901718
2023-06-23,178.35,179.91,177.73,178.57,178.74,2318295
2023-06-26,179.22,179.26,177.24,178.21,178.41,4746915
2023-06-27,178.44,179.86,178.32,179.15,178.94,4496179
2023-06-28,178.39,178.85,178.17,178.74,178.47,2142841
2023-06-29,178.63,179.55,178.37,178.58,178.45,2215428
2023-06-30,178.34,178.79,178.22,178.75,178.94,1806244
2023-07-03,178.2,178.49,177.37,178.1,178.31,1568810
2023-07-04,180.65,181.43,180.53,180.9,180.74,4234111
2023-07-05,180.47,180.53,180.02,180.66,180.72,2512466
2023-07-06,179.12,180.64,178.91,179.83,180.16,4432804
2023-07-07,179.44,180.07,178.98,179.62,179.7,3349172
2023-07-10,179.15,180.92,178.72,179.69,179.95,3315399
2023-07-11,179.86,182.65,178.09,180.32,180.5,2097542
2023-07-12,179.23,179.32,178.59,178.96,178.8,1495911
2023-07-13,179.28,180.07,178.61,179.31,179.28,4191308
2023-07-14,181.7,183.48,180.61,181.75,181.76,2291364
2023-07-17,180.82,182.32,179.72,180.89,180.91,2760635
2023-07-18,178.81,179.59,178.38,178.85,179.02,3268314
2023-07-19,180.87,181.36,180.65,180.83,180.91,4515985
2023-07-20,179.19,180.42,177.5,179.06,178.54,3385495
2023-07-21,179.9,180.15,179.42,179.76,179.52,4773544
2023-07-24,178.37,178.83,176.93,178.14,177.75,2533569
2023-07-25,179.57,180.04,179.43,179.36,179.39,3039567
2023-07-26,177.94,179.01,177.71,178.2,178.24,3766349
2023-07-27,179.33,180.35,178.44,179.4,179.45,3272383
2023-07-28,179.03,180.08,177.24,178.72,178.55,1536976
2023-07-31,176.72,177.77,175.35,176.58,176.7,1952261
2023-08-01,177.13,178.04,177.08,177.1,177.23,1256738
2023-08-02,177.8,178.56,177.53,178.04,177.81,4236368
2023-08-03,178.43,179.05,178.0,178.62,178.36,4869228
2023-08-04,177.46,178.81,177.25,177.94,177.94,3587173
2023-08-07,182.03,182.63,181.67,182.32,182.64,3681979
2023-08-08,179.45,179.49,179.01,179.36,179.66,1772455
2023-08-09,180.88,182.06,179.76,181.0,181.1,1655423
2023-08-10,181.5,182.65,180.51,181.59,181.45,2912696
2023-08-11,181.18,183.29,180.72,181.87,182.03,4230460
2023-08-14,179.12,179.98,178.2,178.78,178.7,1961285
2023-08-15,178.97,179.29,178.65,178.79,178.65,2281979
2023-08-16,179.48,179.85,178.82,179.7,179.31,2194607
2023-08-17,179.21,179.64,178.14,178.5,178.52,3850917
2023-08-18,180.56,181.18,180.2,180.62,180.5,4308080
2023-08-21,178.93,179.88,177.89,179.14,179.15,1486676
2023-08-22,178.99,179.3,177.14,178.46,178.05,1437474
